,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,OPP FG,OPP FGA,OPP FG%,OPP 3P,OPP 3PA,OPP 3P%,OPP FT,OPP FTA,OPP FT%,OPP ORB,OPP TRB,OPP AST,OPP STL,OPP BLK,OPP TOV,OPP PF,TEAM,GP,OREB,OPP OREB,REB,OPP REB,POSS,OPP POSS,PTS,OPP PTS,PPP,OPP PPP,3PA%,OPP 3PA%,FTA%,OPP FTA%,DREB,OPP DREB,ORB%,OPP ORB%,DRB%,OPP DRB%,REB%,OPP REB%,TO%,OPP TO%,Margin,Unnamed: 0,Logo,FinalFour
48,Butler,W,68,46,28,71,0.394,10,29,0.345,2,4,0.5,18,53,20,2,3,12,15,16,54,0.296,3,14,0.214,11,13,0.846,3,29,8,5,1,9,9,UConn Huskies,37,18,3,53,29,64.0896,63.09119999999999,68,46,1.061014579588576,0.7291032663826335,40.84507042253521,25.925925925925927,5.633802816901408,24.074074074074073,35,26,40.90909090909091,7.894736842105263,92.10526315789474,59.09090909090909,64.63414634146342,35.36585365853659,18.72378669862193,14.265063907486306,22,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
49,Georgetown,W,84,73,30,61,0.492,11,30,0.367,13,15,0.867,5,26,24,9,3,7,16,27,59,0.458,3,11,0.273,16,23,0.696,9,35,6,2,2,14,16,UConn Huskies,37,5,9,26,35,66.81599999999999,71.15520000000001,84,73,1.2571839080459772,1.0259264256161178,49.18032786885246,18.64406779661017,24.59016393442623,38.983050847457626,21,26,16.129032258064516,30.0,70.0,83.87096774193549,42.622950819672134,57.377049180327866,10.47653256704981,19.675301313185823,11,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
50,Villanova,W,74,66,21,53,0.396,9,30,0.3,23,27,0.852,5,26,12,12,4,10,18,22,51,0.431,5,22,0.227,17,18,0.944,5,26,7,3,0,18,23,UConn Huskies,37,5,5,26,26,67.08479999999999,69.0432,74,66,1.1030814730013359,0.9559232480533927,56.60377358490566,43.13725490196079,50.943396226415096,35.294117647058826,21,21,19.23076923076923,19.23076923076923,80.76923076923077,80.76923076923077,50.0,50.0,14.906506391909943,26.0706340378198,8,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
51,Xavier,L,73,83,28,67,0.418,13,37,0.351,4,9,0.444,11,36,23,6,2,16,21,28,52,0.538,4,13,0.308,23,28,0.821,4,30,20,11,2,12,9,UConn Huskies,37,11,4,36,30,72.9216,69.42719999999998,73,83,1.0010751272599614,1.195496865781711,55.223880597014926,25.0,13.432835820895523,53.84615384615385,25,26,29.72972972972973,13.793103448275861,86.20689655172414,70.27027027027027,54.54545454545455,45.45454545454545,21.941372652273127,17.284292035398234,-10,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
52,Providence,L,61,73,23,63,0.365,5,22,0.227,10,19,0.526,17,37,13,6,5,8,27,18,49,0.367,8,18,0.444,29,35,0.829,11,37,8,5,4,8,20,UConn Huskies,37,17,11,37,37,59.8656,58.944,61,73,1.0189491126790677,1.2384636264929425,34.92063492063492,36.734693877551024,30.158730158730158,71.42857142857143,20,26,39.53488372093023,35.483870967741936,64.51612903225806,60.46511627906977,50.0,50.0,13.363267051528757,13.572204125950053,-12,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
53,Creighton,W,69,60,21,60,0.35,8,24,0.333,19,23,0.826,9,31,8,6,8,4,19,20,61,0.328,2,16,0.125,18,23,0.783,12,40,5,1,6,13,17,UConn Huskies,37,9,12,31,40,62.5152,69.2352,69,60,1.1037315724815724,0.8666112035496394,40.0,26.229508196721312,38.333333333333336,37.704918032786885,22,28,24.324324324324323,35.294117647058826,64.70588235294117,75.67567567567568,43.66197183098591,56.33802816901409,6.398443898443898,18.776576076908853,9,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
54,Marquette,L,76,82,29,60,0.483,6,22,0.273,12,15,0.8,14,34,16,5,11,13,14,30,59,0.508,6,16,0.375,16,19,0.842,5,21,16,8,3,11,15,UConn Huskies,37,14,5,34,21,62.97599999999999,70.4256,76,82,1.206808943089431,1.1643493275172665,36.666666666666664,27.11864406779661,25.0,32.20338983050848,20,16,46.666666666666664,20.0,80.0,53.333333333333336,61.81818181818182,38.18181818181818,20.64278455284553,15.619320247182841,-6,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
55,St. John's (NY),L,74,85,23,55,0.418,8,26,0.308,20,27,0.741,11,38,13,4,1,20,30,30,58,0.517,2,13,0.154,23,37,0.622,8,31,10,7,1,10,21,UConn Huskies,37,11,8,38,31,72.84479999999999,73.22879999999999,74,85,1.015858372869443,1.1607454990386297,47.27272727272727,22.413793103448278,49.09090909090909,63.793103448275865,27,23,32.35294117647059,22.857142857142858,77.14285714285714,67.6470588235294,55.072463768115945,44.927536231884055,27.455631699174138,13.655829400454467,-11,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
56,Seton Hall,L,66,67,22,56,0.393,9,23,0.391,13,14,0.929,12,38,16,4,2,17,21,23,56,0.411,4,21,0.19,17,25,0.68,10,30,7,8,6,9,15,UConn Huskies,37,12,10,38,30,64.47359999999999,63.36,66,67,1.0236748064324004,1.057449494949495,41.07142857142857,37.5,25.0,44.642857142857146,26,20,37.5,27.77777777777778,72.22222222222223,62.5,55.88235294117647,44.11764705882353,26.367381377804254,14.204545454545455,-1,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
57,Butler,W,86,56,31,64,0.484,7,19,0.368,17,25,0.68,15,44,19,6,4,8,12,17,52,0.327,6,19,0.316,16,16,1.0,4,22,8,6,8,10,17,UConn Huskies,37,15,4,44,22,65.28,62.4384,86,56,1.3174019607843137,0.8968839688396884,29.6875,36.53846153846154,39.0625,30.76923076923077,29,18,45.45454545454545,12.121212121212121,87.87878787878788,54.54545454545455,66.66666666666667,33.333333333333336,12.254901960784313,16.015785157851578,30,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
58,Xavier,L,79,82,25,61,0.41,10,28,0.357,19,25,0.76,14,28,12,5,3,12,18,31,58,0.534,10,20,0.5,10,13,0.769,7,25,17,6,2,13,19,UConn Huskies,37,14,7,28,25,67.2,66.93119999999999,79,82,1.1755952380952381,1.2251386498374452,45.90163934426229,34.48275862068966,40.98360655737705,22.413793103448278,14,18,43.75,33.333333333333336,66.66666666666667,56.25,52.83018867924528,47.16981132075472,17.857142857142858,19.422929814496083,-3,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
59,DePaul,W,90,76,28,55,0.509,4,16,0.25,30,34,0.882,10,36,15,5,6,11,25,25,56,0.446,9,20,0.45,17,28,0.607,10,22,15,7,5,11,22,UConn Huskies,37,10,10,36,22,68.1216,66.54719999999999,90,76,1.3211668545659527,1.1420465474129642,29.09090909090909,35.714285714285715,61.81818181818182,50.0,26,12,45.45454545454545,27.77777777777778,72.22222222222223,54.54545454545455,62.06896551724138,37.93103448275862,16.14759488913942,16.529621080977115,14,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
60,Georgetown,W,68,62,27,64,0.422,12,24,0.5,2,5,0.4,17,36,20,5,5,10,14,23,53,0.434,7,16,0.438,9,14,0.643,8,26,10,7,7,9,12,UConn Huskies,37,17,8,36,26,56.832,57.75359999999999,68,62,1.196509009009009,1.0735261524822697,37.5,30.18867924528302,7.8125,26.41509433962264,19,18,48.57142857142857,29.62962962962963,70.37037037037037,51.42857142857143,58.064516129032256,41.935483870967744,17.59572072072072,15.583444148936172,6,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
61,Marquette,W,87,72,31,62,0.5,12,23,0.522,13,22,0.591,17,40,20,6,4,16,19,26,59,0.441,5,21,0.238,15,20,0.75,5,18,7,11,2,8,19,UConn Huskies,37,17,5,40,18,67.8528,67.96799999999999,87,72,1.2821873231465761,1.0593220338983051,37.096774193548384,35.59322033898305,35.483870967741936,33.898305084745765,23,13,56.666666666666664,17.857142857142858,82.14285714285714,43.333333333333336,68.96551724137932,31.03448275862069,23.58045651763818,11.77024482109228,15,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
62,Creighton,L,53,56,21,65,0.323,7,27,0.259,4,4,1.0,18,38,10,5,2,13,14,19,48,0.396,5,16,0.313,13,17,0.765,8,32,8,9,1,11,10,UConn Huskies,37,18,8,38,32,59.2896,56.1408,53,56,0.8939173143350605,0.9974920200638395,41.53846153846154,33.333333333333336,6.153846153846154,35.416666666666664,20,24,42.857142857142854,28.571428571428573,71.42857142857143,57.142857142857146,54.285714285714285,45.714285714285715,21.926273747841105,19.593593251253992,-3,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
63,Seton Hall,W,64,55,22,52,0.423,4,22,0.182,16,22,0.727,13,37,12,5,7,15,15,21,53,0.396,2,11,0.182,11,15,0.733,4,19,8,7,2,12,21,UConn Huskies,37,13,4,37,19,61.1328,64.89599999999999,64,55,1.0469011725293131,0.847509861932939,42.30769230769231,20.754716981132077,42.30769230769231,28.30188679245283,24,15,46.42857142857143,14.285714285714286,85.71428571428571,53.57142857142857,66.07142857142857,33.92857142857143,24.536746231155778,18.491124260355033,9,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
64,Providence,W,87,69,32,60,0.533,10,21,0.476,13,14,0.929,14,38,20,6,4,12,14,22,53,0.415,8,20,0.4,17,20,0.85,7,19,9,5,4,9,12,UConn Huskies,37,14,7,38,19,61.593599999999995,61.248,87,69,1.4124844139650874,1.1265673981191222,35.0,37.735849056603776,23.333333333333332,37.735849056603776,24,12,53.84615384615385,22.580645161290324,77.41935483870968,46.15384615384615,66.66666666666667,33.333333333333336,19.482543640897756,14.694357366771161,18,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
65,St. John's (NY),W,95,86,30,64,0.469,9,25,0.36,26,33,0.788,15,36,17,9,11,14,21,30,65,0.462,4,13,0.308,22,29,0.759,12,28,15,6,3,12,23,UConn Huskies,37,15,12,36,28,74.41919999999999,74.6496,95,86,1.2765522875816995,1.1520490397805212,39.0625,20.0,51.5625,44.61538461538461,21,16,48.38709677419355,36.36363636363637,63.63636363636363,51.61290322580645,56.25,43.75,18.812349501203993,16.075102880658434,9,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
66,DePaul,W,88,59,35,64,0.547,10,23,0.435,8,10,0.8,9,35,24,9,6,13,13,21,60,0.35,5,15,0.333,12,16,0.75,8,24,5,8,4,13,13,UConn Huskies,37,9,8,35,24,69.504,69.1584,88,59,1.2661141804788212,0.853114010734777,35.9375,25.0,15.625,26.666666666666668,26,16,36.0,23.529411764705884,76.47058823529412,64.0,59.32203389830509,40.67796610169491,18.703959484346225,18.797427355173053,29,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
67,Villanova,W,71,59,25,56,0.446,8,27,0.296,13,14,0.929,8,34,15,7,5,12,17,20,55,0.364,7,28,0.25,12,18,0.667,6,27,8,7,1,11,16,UConn Huskies,37,8,6,34,27,63.5136,65.2032,71,59,1.1178708182184605,0.904863564978406,48.214285714285715,50.90909090909091,25.0,32.72727272727273,26,21,27.586206896551722,18.75,81.25,72.41379310344827,55.73770491803279,44.26229508196721,18.893591293833133,16.870337652139774,12,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
68,Providence,W,73,66,28,53,0.528,13,30,0.433,4,5,0.8,9,32,21,5,3,18,16,24,58,0.414,6,23,0.261,12,17,0.706,10,22,13,12,0,9,12,UConn Huskies,37,9,10,32,22,61.632,61.900800000000004,73,66,1.1844496365524404,1.0662220843672456,56.60377358490566,39.6551724137931,9.433962264150944,29.310344827586206,23,12,42.857142857142854,30.303030303030305,69.6969696969697,57.142857142857146,59.25925925925926,40.74074074074074,29.205607476635514,14.539392059553348,7,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
69,Marquette,L,68,70,26,59,0.441,7,25,0.28,9,15,0.6,14,34,13,2,2,9,14,24,51,0.471,11,29,0.379,11,14,0.786,4,21,12,3,1,8,17,UConn Huskies,37,14,4,34,21,58.175999999999995,58.71359999999999,68,70,1.168866886688669,1.1922280357532158,42.3728813559322,56.86274509803921,25.423728813559322,27.45098039215686,20,17,45.16129032258065,16.666666666666668,83.33333333333333,54.83870967741935,61.81818181818182,38.18181818181818,15.470297029702971,13.625463265751037,-2,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
70,Iona,W,87,63,32,66,0.485,11,25,0.44,12,14,0.857,14,43,24,4,5,8,15,22,57,0.386,7,16,0.438,12,16,0.75,5,25,9,7,3,6,13,UConn Huskies,37,14,5,43,25,63.5136,62.4384,87,63,1.369785368802902,1.0089944649446494,37.878787878787875,28.07017543859649,21.21212121212121,28.07017543859649,29,20,41.1764705882353,14.705882352941176,85.29411764705883,58.8235294117647,63.23529411764706,36.76470588235294,12.595727529222088,9.609471094710948,24,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
71,Saint Mary's,W,70,55,27,50,0.54,10,22,0.455,6,7,0.857,3,30,15,2,5,13,16,19,49,0.388,4,14,0.286,13,19,0.684,3,22,9,6,1,8,13,UConn Huskies,37,3,3,30,22,60.556799999999996,59.8656,70,55,1.1559395476643417,0.9187246097926021,44.0,28.571428571428573,14.0,38.775510204081634,27,19,13.636363636363637,10.0,90.0,86.36363636363636,57.69230769230769,42.30769230769231,21.467448742337773,13.363267051528757,15,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
72,Arkansas,W,88,65,31,54,0.574,9,20,0.45,17,21,0.81,8,39,22,7,3,15,19,20,63,0.317,5,16,0.313,20,27,0.741,12,25,7,8,2,10,19,UConn Huskies,37,8,12,39,25,67.43039999999999,69.9648,88,65,1.3050493545937738,0.9290386022685694,37.03703703703704,25.396825396825395,38.888888888888886,42.857142857142854,31,13,38.095238095238095,27.906976744186046,72.09302325581395,61.904761904761905,60.9375,39.0625,22.245159453302964,14.292901573362606,23,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
73,Gonzaga,W,82,54,30,72,0.417,11,31,0.355,11,14,0.786,13,45,21,3,5,7,18,20,60,0.333,2,20,0.1,12,22,0.545,6,36,13,2,1,9,12,UConn Huskies,37,13,6,45,36,69.27359999999999,69.7728,82,54,1.1837121212121213,0.7739405613648871,43.05555555555556,33.333333333333336,19.444444444444443,36.666666666666664,32,30,30.232558139534884,15.789473684210526,84.21052631578948,69.76744186046511,55.55555555555556,44.44444444444444,10.104859571322988,12.899009356081452,28,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
74,Total,,2916,2383,1031,2223,17.181000000000004,338,930,13.399,516,679,27.874,427,1343,652,232,179,450,666,817,2024,14.92,181,610,10.784,568,778,27.197000000000006,256,972,340,243,102,451,630,UConn Huskies,37,427,256,1343,972,2442.9696,2458.8672,2916,2383,1.1936292616985493,0.9691454666604198,41.83535762483131,30.138339920948617,30.54430949167791,38.43873517786561,916,716,37.357830271216095,21.843003412969285,78.15699658703072,62.642169728783905,58.01295896328294,41.98704103671706,18.420204655841808,18.341779499112437,533,28,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/41.png,True
75,Cal State Fullerton,W,80,57,28,52,0.538,8,18,0.444,16,23,0.696,4,25,18,12,1,12,16,20,51,0.392,4,22,0.182,13,17,0.765,5,26,6,6,3,18,20,San Diego State Aztecs,37,4,5,25,26,67.3152,68.6208,80,57,1.1884388667046966,0.8306519306099608,34.61538461538461,43.13725490196079,44.23076923076923,33.333333333333336,21,21,16.0,19.23076923076923,80.76923076923077,84.0,49.01960784313726,50.98039215686274,17.826583000570448,26.231113598209287,23,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
76,BYU,W,82,75,26,65,0.4,4,14,0.286,26,37,0.703,12,35,15,16,4,10,19,28,61,0.459,9,26,0.346,10,16,0.625,9,34,10,5,4,20,26,San Diego State Aztecs,37,12,9,35,34,76.1088,75.8784,82,75,1.0774049781365624,0.9884235829959515,21.53846153846154,42.622950819672134,56.92307692307692,26.229508196721312,23,25,32.432432432432435,28.125,71.875,67.56756756756756,50.72463768115942,49.27536231884058,13.13908509922637,26.35796221322537,7,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
77,Stanford,W,74,62,26,51,0.51,8,21,0.381,14,18,0.778,2,25,15,9,2,10,21,21,52,0.404,4,18,0.222,16,24,0.667,10,27,10,3,4,16,19,San Diego State Aztecs,37,2,10,25,27,64.2432,65.8176,74,62,1.1518728830444311,0.9419972773239985,41.1764705882353,34.61538461538461,35.294117647058826,46.15384615384615,23,17,10.526315789473685,30.303030303030305,69.6969696969697,89.47368421052632,48.07692307692308,51.92307692307692,15.565849770870692,24.30960715674835,12,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
78,Ohio State,W,88,77,31,61,0.508,10,21,0.476,16,20,0.8,6,34,14,3,5,7,16,28,66,0.424,7,22,0.318,14,15,0.933,7,29,9,4,4,8,20,San Diego State Aztecs,37,6,7,34,29,67.96799999999999,70.65599999999999,88,77,1.294726930320151,1.0897871376811596,34.42622950819672,33.333333333333336,32.78688524590164,22.727272727272727,28,22,21.428571428571427,20.0,80.0,78.57142857142857,53.96825396825397,46.03174603174603,10.298964218455746,11.322463768115943,11,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
79,Arizona,L,70,87,24,63,0.381,3,19,0.158,19,24,0.792,9,28,4,11,1,13,20,34,58,0.586,9,20,0.45,10,14,0.714,7,37,16,6,4,19,22,San Diego State Aztecs,37,9,7,28,37,74.4576,73.11359999999999,70,87,0.9401323706377858,1.1899290966386555,30.158730158730158,34.48275862068966,38.095238095238095,24.137931034482758,19,30,23.076923076923077,26.923076923076923,73.07692307692308,76.92307692307692,43.07692307692308,56.92307692307692,17.45960116898745,25.986957282913167,-17,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
80,Arkansas,L (1 OT),74,78,27,62,0.435,2,18,0.111,18,23,0.783,3,29,8,9,2,14,23,24,60,0.4,3,17,0.176,27,38,0.711,10,37,8,9,3,13,20,San Diego State Aztecs,37,3,10,29,37,79.79520000000001,76.5312,74,78,0.9273740776387551,1.0191921726041144,29.032258064516128,28.333333333333332,37.096774193548384,63.333333333333336,26,27,10.0,27.77777777777778,72.22222222222223,90.0,43.93939393939394,56.06060606060606,17.544914982354825,16.986536210068575,-4,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
81,UC-Irvine,W,72,69,27,58,0.466,6,21,0.286,12,20,0.6,8,32,16,9,3,14,15,25,56,0.446,7,17,0.412,12,14,0.857,6,28,13,7,1,14,19,San Diego State Aztecs,37,8,6,32,28,69.88799999999999,67.3536,72,69,1.0302197802197803,1.0244441277080958,36.206896551724135,30.357142857142858,34.48275862068966,25.0,24,22,26.666666666666668,20.0,80.0,73.33333333333333,53.333333333333336,46.666666666666664,20.032051282051285,20.785822881033827,3,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
82,Occidental,W,95,57,35,67,0.522,19,37,0.514,6,11,0.545,15,39,26,5,4,12,4,24,57,0.421,7,21,0.333,2,2,1.0,5,25,15,7,2,16,14,San Diego State Aztecs,37,15,5,39,25,66.0864,66.1248,95,57,1.4375121053650979,0.8620063879210221,55.223880597014926,36.8421052631579,16.417910447761194,3.508771929824561,24,20,42.857142857142854,17.24137931034483,82.75862068965517,57.142857142857146,60.9375,39.0625,18.158047646717026,24.196670538133954,38,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
83,Troy,W,60,55,22,53,0.415,4,22,0.182,12,13,0.923,10,33,12,9,1,15,13,19,58,0.328,9,28,0.321,8,11,0.727,10,26,10,7,2,16,16,San Diego State Aztecs,37,10,10,33,26,61.1712,66.0864,60,55,0.9808537350910232,0.8322438504745303,41.509433962264154,48.275862068965516,24.528301886792452,18.96551724137931,23,16,38.46153846153846,30.303030303030305,69.6969696969697,61.53846153846154,55.932203389830505,44.067796610169495,24.52134337727558,24.210730195622702,5,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
84,Saint Mary's,L,61,68,23,56,0.411,3,15,0.2,12,18,0.667,10,31,11,3,2,12,19,24,49,0.49,6,18,0.333,14,20,0.7,5,29,8,9,3,8,24,San Diego State Aztecs,37,10,5,31,29,63.2832,58.367999999999995,61,68,0.9639209142394822,1.1650219298245614,26.785714285714285,36.734693877551024,32.142857142857146,40.816326530612244,21,24,29.41176470588235,19.23076923076923,80.76923076923077,70.58823529411765,51.666666666666664,48.333333333333336,18.9623786407767,13.706140350877194,-7,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
85,Kennesaw State,W,88,54,31,61,0.508,8,24,0.333,18,25,0.72,9,36,21,13,3,12,21,17,49,0.347,8,23,0.348,12,20,0.6,5,23,12,9,2,20,25,San Diego State Aztecs,37,9,5,36,23,72.0,69.88799999999999,88,54,1.2222222222222223,0.7726648351648353,39.34426229508197,46.93877551020408,40.98360655737705,40.816326530612244,27,18,33.333333333333336,15.625,84.375,66.66666666666667,61.016949152542374,38.983050847457626,16.666666666666668,28.61721611721612,34,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
86,UC-San Diego,W,62,46,22,61,0.361,10,24,0.417,8,10,0.8,11,44,12,9,7,15,13,18,57,0.316,5,28,0.179,5,8,0.625,6,27,4,12,2,15,14,San Diego State Aztecs,37,11,6,44,27,66.62400000000001,66.7392,62,46,0.93059558117195,0.6892500958956655,39.34426229508197,49.12280701754386,16.39344262295082,14.035087719298245,33,21,34.375,15.384615384615385,84.61538461538461,65.625,61.971830985915496,38.028169014084504,22.514409221902014,22.47554660529344,16,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
87,Air Force,W,71,55,24,49,0.49,11,23,0.478,12,18,0.667,9,30,10,8,5,13,13,21,49,0.429,8,22,0.364,5,5,1.0,4,17,15,7,2,14,16,San Diego State Aztecs,37,9,4,30,17,58.4832,58.752,71,55,1.2140238564237251,0.9361383442265795,46.93877551020408,44.89795918367347,36.734693877551024,10.204081632653061,21,13,40.90909090909091,16.0,84.0,59.09090909090909,63.829787234042556,36.170212765957444,22.228605821842855,23.828976034858385,16,178,https://a.espncdn.com/combiner/i?img=/i/teamlogos/ncaa/500/21.png,True
